Date	Départ	Arrivée	Commentaires	regularity	obs_person	obs_animal	obs_weather	obs_malicious	obs_construction	obs_strike	obs_technical
2015-10	TOULOUSE MATABIAU	PARIS MONTPARNASSE	"Deux incidents majeurs sont survenus sur cette ligne: le heurt d'un camion par un TER le 21/10 avec d'importantes perturbations jusqu'au 23/10 & la sortie de voie d'un train de travaux entre Marmande & Agen le 31/10  (10 TGV retardés 17' à 2h47). A noter également, une zone de travaux entre Agen & Marmande entraîne des pertes de temps.
Par ailleurs, un dérangement affectant la voie entre Poitiers & Angoulême le 01/10 touche 13 trains pour 164 minutes,  un dérangement de signalisation sur la Ligne à Grande Vitesse le 02/10 retarde 14 TGV pour 524 minutes, même cause le 19/10 pour 12 TGV (279 minutes de retard cumulé). 
De plus, le heurt d'un animal vers Futuroscope le 07/10 retarde 9 trains pour 219 minutes, une présomption de fuite de matières dangereuses sur un train de marchandises d'une autre entreprise de transport ferroviaire à Angoulême le 10/10 touche 15 trains pour 1151 minutes & la défaillance Matériel d'un train de marchandises d'une autre entreprise de transport ferroviaire à Libourne le 13/10 retarde 8 trains pour 249 minutes.
Enfin, la défaillance Matériel d'un train sur la Ligne à Grande Vitesse à Massy (en région parisienne) le 11/10 retarde  10 trains pour 222 minutes."		0	1	0	0	1	0	1
2015-10	TOURS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-11	ANGOULEME	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-11	BREST	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2015-11	DUNKERQUE	PARIS NORD			0	0	0	0	0	0	0
2015-11	LILLE	LYON PART DIEU			0	0	0	0	0	0	0
2015-11	MACON LOCHE	PARIS LYON			0	0	0	0	0	0	0
2015-11	MONTPELLIER	LYON PART DIEU	Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV		1	0	0	0	0	0	0
2015-11	NICE VILLE	PARIS LYON			0	0	0	0	0	0	0
2015-11	NIMES	PARIS LYON	Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV		1	0	0	0	0	0	0
2015-11	PARIS EST	STRASBOURG			0	0	0	0	0	0	0
2015-11	PARIS LYON	BELLEGARDE (AIN)			0	0	0	0	0	0	0
2015-11	PARIS LYON	BESANCON FRANCHE COMTE TGV			0	0	0	0	0	0	0
2015-11	PARIS LYON	CHAMBERY CHALLES LES EAUX			0	0	0	0	0	0	0
2015-11	PARIS LYON	DIJON VILLE			0	0	0	0	0	0	0
2015-11	PARIS LYON	LE CREUSOT MONTCEAU MONTCHANIN			0	0	0	0	0	0	0
2016-03	LILLE	PARIS NORD			0	0	0	0	0	0	0
2016-03	MACON LOCHE	PARIS LYON			0	0	0	0	0	0	0
2016-03	MONTPELLIER	PARIS LYON	Plusieurs accidents de personne (ou présences de personnes aux abords des voies) ont généré des retards importants sur cette relation en mars.		1	0	0	0	0	0	0
2016-03	NICE VILLE	PARIS LYON			0	0	0	0	0	0	0
2016-03	PARIS LYON	AVIGNON TGV			0	0	0	0	0	0	0
2016-03	PARIS LYON	CHAMBERY CHALLES LES EAUX			0	0	0	0	0	0	0
2016-03	PARIS LYON	LE CREUSOT MONTCEAU MONTCHANIN			0	0	0	0	0	0	0
2016-03	PARIS LYON	LYON PART DIEU			0	0	0	0	0	0	0
2016-03	PARIS LYON	MACON LOCHE			0	0	0	0	0	0	0
2016-03	PARIS LYON	NICE VILLE			0	0	0	0	0	0	0
2016-03	PARIS LYON	NIMES			0	0	0	0	0	0	0
2016-03	PARIS LYON	SAINT ETIENNE CHATEAUCREUX			0	0	0	0	0	0	0
2016-03	PARIS MONTPARNASSE	LAVAL			0	0	0	0	0	0	0
2016-03	PARIS MONTPARNASSE	QUIMPER	"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)"		0	1	0	0	0	0	1
2016-03	PARIS MONTPARNASSE	TOULOUSE MATABIAU	"Ce mois-ci , la ligne a été touchée par : 

28-03  : Demande de secours d’un TER 863046 à Dissay (28 TGV ; 1061 minutes)
17-03  : Alerte radio au Poste 1 de St-Pierre-des- Corps (26 TGV ; 928 minutes)
22-03  : Reconnaissance de la ligne à grande vitesse par un TGV puisque suppression du train balai  (19 TGV ; 284 minutes)
12-03  : Alerte à la bombe à Libourne (13 TGV ; 881 minutes)
06-03  : Collision entre un TER et un Fret à Libourne (13 TGV ; 578 minutes)
22-03  : Dérangement d’installation à St-Pierre-des-Corps (11 TGV ; 412 minutes)
10-03 : Incident caténaire à Tours (23 TGV ; 321 minutes)
21-03  : Dérangement d’installation à Poitiers (14 TGV ; 300 minutes)
17-03  : Odeur de gaz en gare de Bordeaux (6 TGV ; 979 minutes)
22-03  : Alerte à la bombe à Bordeaux (8 TGV ; 355 minutes)
14-03  : Collision d’un animal à Maillé (11 TGV ; 132 minutes)
17-03  : Détresse matérielle d’un TER  à St-Pierre-des-Corps (11 TGV ; 235 minutes)
01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03 : Soin matériel à Montrouge (8 TGV ; 191 minutes)"		0	1	0	0	0	0	1
2016-03	PARIS MONTPARNASSE	TOURS			0	0	0	0	0	0	0
2016-03	PARIS MONTPARNASSE	VANNES	"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)"		0	1	0	0	0	0	1
2016-03	PARIS NORD	DUNKERQUE			0	0	0	0	0	0	0
2016-03	PERPIGNAN	PARIS LYON			0	0	0	0	0	0	0
2016-03	QUIMPER	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2016-03	TOULOUSE MATABIAU	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2016-04	AIX EN PROVENCE TGV	PARIS LYON			0	0	0	0	0	0	0
2016-04	ANGOULEME	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2016-04	ANNECY	PARIS LYON			0	0	0	0	0	0	0
2016-04	LE MANS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2016-04	LYON PART DIEU	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2016-04	LYON PART DIEU	PARIS LYON			0	0	0	0	0	0	0
2016-04	MARSEILLE ST CHARLES	LYON PART DIEU			0	0	0	0	0	0	0
2016-04	METZ	PARIS EST			0	0	0	0	0	0	0
2016-04	MONTPELLIER	PARIS LYON			0	0	0	0	0	0	0
2016-04	NANTES	STRASBOURG	Affaissement de caténaire à Vendenheim le 21/4 - Avarie matériel le 29/4		0	0	0	0	0	0	1
2016-04	PARIS LYON	AIX EN PROVENCE TGV			0	0	0	0	0	0	0
2016-04	PARIS LYON	AVIGNON TGV			0	0	0	0	0	0	0
2016-04	PARIS LYON	MACON LOCHE			0	0	0	0	0	0	0
2016-04	PARIS LYON	MARSEILLE ST CHARLES			0	0	0	0	0	0	0
2016-04	PARIS LYON	NIMES			0	0	0	0	0	0	0
2016-04	PARIS LYON	PERPIGNAN			0	0	0	0	0	0	0
2016-04	PARIS LYON	SAINT ETIENNE CHATEAUCREUX			0	0	0	0	0	0	0
2016-04	PARIS MONTPARNASSE	LA ROCHELLE VILLE			0	0	0	0	0	0	0
2016-04	PARIS MONTPARNASSE	NANTES	"Ce mois-ci, l'OD a été touchée par:
Le 04 : Accident de personne à Rungis (28 TGV ; 1243mn)
Le 05 : Invasion de la gare de Nantes par des manifestants (22 TGV ; 368mn)
Le 07 : Panne d’un train TER au Mans (25 TGV ; 597mn)
Le 10 : Chute d’un arbre sur la caténaire vers la Suze (22 TGV ; 706mn)
Le 14 : Disjonctions multiples sur la ligne grande vitesse (61 TGV ; 2054mn)
Le 20 : Avarie matérielle en sortie de gare Montparnasse (11 TGV ; 263mn)
Le 26 : Grève nationale"		1	0	1	0	0	1	1
2016-04	PARIS MONTPARNASSE	POITIERS			0	0	0	0	0	0	0
2016-04	PARIS MONTPARNASSE	TOURS			0	0	0	0	0	0	0
2016-04	PARIS NORD	ARRAS			0	0	0	0	0	0	0
2016-04	REIMS	PARIS EST			0	0	0	0	0	0	0
2016-04	STRASBOURG	NANTES	Accident de personne à Rungis le 4/4 - Obstacles sur la voie le 12/4		1	0	0	0	0	0	0
2016-04	TOULON	PARIS LYON			0	0	0	0	0	0	0
2016-04	VALENCE ALIXAN TGV	PARIS LYON			0	0	0	0	0	0	0
2016-05	BORDEAUX ST JEAN	PARIS MONTPARNASSE	"Cette liaison a été ralentie par d'importantes zones de travaux entre Poitiers & Angoulême .
Par ailleurs, elle a été touchée par:
Le 03 : une fuite de matières dangereuses sur un train fret d'une autre entreprise ferroviaire à Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne à Grande Vitesse au Nord de Tours ( 25 TGV pour 625min perdues);
Le 23:  la panne d'un train de marchandises à Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne près de Poitiers (24 TGV pour 1845min perdues)
Le 27 : un dérangement informatique près de Tours (47 TGV pour 4787min perdues) et la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues)."		1	0	0	0	1	0	1
2016-05	CHAMBERY CHALLES LES EAUX	PARIS LYON			0	0	0	0	0	0	0
2016-05	LE MANS	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2016-05	LILLE	PARIS NORD			0	0	0	0	0	0	0
2016-05	MONTPELLIER	PARIS LYON	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-05	NIMES	PARIS LYON	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-05	PARIS EST	METZ			0	0	0	0	0	0	0
2016-05	PARIS LYON	AIX EN PROVENCE TGV	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-05	PARIS LYON	ANNECY			0	0	0	0	0	0	0
2016-05	PARIS LYON	MACON LOCHE			0	0	0	0	0	0	0
2016-05	PARIS LYON	MULHOUSE VILLE			0	0	0	0	0	0	0
2016-05	PARIS LYON	PERPIGNAN	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-05	PARIS MONTPARNASSE	ANGOULEME	"Cette liaison a été ralentie par d'importantes zones de travaux entre Poitiers & Angoulême .
Par ailleurs, elle a été touchée par:
Le 03 : une fuite de matières dangereuses sur un train fret d'une autre entreprise ferroviaire à Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne à Grande Vitesse au Nord de Tours (25 TGV pour 625min perdues);
Le 23:  la panne d'un train de marchandises à Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne près de Poitiers (24 TGV pour 1845min perdues);
Le 27 : un dérangement informatique près de Tours (47 TGV pour 4787min perdues) et la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues);
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues)."		1	0	0	0	1	0	1
2016-05	PARIS MONTPARNASSE	BREST			0	0	0	0	0	0	0
2016-05	PARIS MONTPARNASSE	POITIERS	"Cette liaison a été ralentie par d'importantes zones de travaux entre Poitiers & Angoulême .
Par ailleurs, elle a été touchée par:
Le 03 : une fuite de matières dangereuses sur un train fret d'une autre entreprise ferroviaire à Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne à Grande Vitesse au Nord de Tours (25 TGV pour 625min perdues);
Le 23:  la panne d'un train de marchandises à Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne près de Poitiers (24 TGV pour 1845min perdues)
Le 27 : un dérangement informatique près de Tours (47 TGV pour 4787min perdues) et la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues)."		1	0	0	0	1	0	1
2016-05	PARIS MONTPARNASSE	RENNES			0	0	0	0	0	0	0
2016-05	PARIS MONTPARNASSE	TOURS			0	0	0	0	0	0	0
2016-05	PARIS NORD	DOUAI			0	0	0	0	0	0	0
2016-05	PARIS NORD	DUNKERQUE			0	0	0	0	0	0	0
2016-05	PERPIGNAN	PARIS LYON	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-05	REIMS	PARIS EST			0	0	0	0	0	0	0
2016-05	RENNES	LYON PART DIEU	"Cette liaison a été ralentie par d'importantes zones de travaux dans le secteur de Rennes .
Par ailleurs, elle a été touchée par:
Le 10: la présence de personnes dans les voies à Rennes (14 TGV pour 495min perdues) et un accident de personne survenu près de Lyon (67 TGV pour 3979min perdues);
Le 15 : un dérangement d'installation au Mans (41 TGV pour 690min perdues);
Le 17: un accident de personne en Seine et Marne (88 TGV pour 3644min perdues;
Le 27: la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues).
Le 31: un arbre sur la caténaire à La Milesse (44 TGV pour 1721min perdues) et un accident de personne au Mans (10 TGV pour 226min perdues)"		1	0	1	0	1	0	1
2016-05	TOULON	PARIS LYON	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-05	TOULOUSE MATABIAU	PARIS MONTPARNASSE	"Cette liaison a été ralentie par d'importantes zones de travaux entre Poitiers & Angoulême .
Par ailleurs, elle a été touchée par:
Le 03 : une fuite de matières dangereuses sur un train fret d'une autre entreprise ferroviaire à Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne à Grande Vitesse au Nord de Tours ( 25 TGV pour 625min perdues);
Le 22: La chute du auvent d'un riverain sur la caténaire vers Castelsarrasin le 22/05 (10 TGV pour 299min perdues)
Le 23:  la panne d'un train de marchandises à Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne près de Poitiers (24 TGV pour 1845min perdues)
Le 27 : un dérangement informatique près de Tours (47 TGV pour 4787min perdues) et la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues)."		1	0	0	0	1	0	1
2016-05	VALENCE ALIXAN TGV	PARIS LYON	Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations		1	1	0	0	0	0	0
2016-06	AVIGNON TGV	PARIS LYON	présence de personne dans les voies (manifestants)		1	0	0	0	0	1	0
2016-06	LYON PART DIEU	MARSEILLE ST CHARLES	présence de personne dans les voies (manifestants)		1	0	0	0	0	1	0
2016-06	MARSEILLE ST CHARLES	LILLE	"Mois de juin  particulièrement marqué par : 
- la panne d'un TGV Eurostar sur la ligne à grande vitesse le 24
- des dérangements d'installations liés aux intempéries dans le Sud-Est le 27"		0	0	1	0	0	0	1
2016-06	MARSEILLE ST CHARLES	LYON PART DIEU			0	0	0	0	0	0	0
2016-06	METZ	PARIS EST			0	0	0	0	0	0	0
2016-06	MONTPELLIER	LYON PART DIEU	heurt obstacle sur la voie (bidon d'huile)		0	0	0	0	0	0	0
2016-06	MONTPELLIER	PARIS LYON	dérangement d'installation (arrachement caténaire par Inter cité)		0	0	0	0	0	0	1
2016-06	PARIS EST	METZ			0	0	0	0	0	0	0
2016-06	PARIS EST	NANCY			0	0	0	0	0	0	0
2016-06	PARIS LYON	LE CREUSOT MONTCEAU MONTCHANIN			0	0	0	0	0	0	0
2016-06	PARIS MONTPARNASSE	BREST	"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie à Massy (25 TGV ; 701mn)
Le 9 : Une avarie caténaire sur la ligne grande vitesse (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dérangement d’aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : Une demande de secours d’un TER suite à un choc à La Milesse (20 TGV ; 1133mn)
Le 11 : Un arbre sur la caténaire vers Sillé le Guillaume (20 TGV ; 843mn)
Le 12 : Un accident de personne à Laval (10 TGV ; 496mn)
Le 30 : Un dérangement d’aiguillage au Mans (16 TGV ; 387mn)
Le 30 : Une avarie caténaire au Mans (15 TGV ; 505mn)"		1	0	1	0	0	1	1
2016-06	PARIS MONTPARNASSE	LA ROCHELLE VILLE			0	0	0	0	0	0	0
2016-06	PARIS MONTPARNASSE	RENNES			0	0	0	0	0	0	0
2016-06	PARIS MONTPARNASSE	ST PIERRE DES CORPS			0	0	0	0	0	0	0
2016-06	REIMS	PARIS EST			0	0	0	0	0	0	0
2016-06	STRASBOURG	PARIS EST			0	0	0	0	0	0	0
2016-06	VANNES	PARIS MONTPARNASSE	"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie à Massy (25 TGV ; 701mn)
Le 9 : Une avarie caténaire sur la ligne grande vitesse à St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dérangement d’aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
Le 10 : Une demande de secours d’un TER suite à un choc à La Milesse (20 TGV ; 1133mn)
Le 11 : Un arbre sur la caténaire vers Sillé le Guillaume (20 TGV ; 843mn)
Le 12 : Un accident de personne à Laval (10 TGV ; 496mn)
Le 30 : Un dérangement d’aiguillage au Mans (16 TGV ; 387mn)
Le 30 : Une avarie caténaire au Mans (15 TGV ; 505mn)"		1	0	1	0	0	1	1
2016-07	ANGOULEME	PARIS MONTPARNASSE			0	0	0	0	0	0	0
2016-07	ARRAS	PARIS NORD			0	0	0	0	0	0	0
2016-07	LE MANS	PARIS MONTPARNASSE	"Ce mois-ci cette ligne a été touchée par :

- 03 : Incident matériel sur la ligne à grande vitesse (27 TGV ; 695 minutes)
- 13 : Alarme incendie sur un TGV sur la ligne à grande vitesse (29 TGV ; 697 minutes)
- 17 : Collision avec un volatile entre Montrouge et Paris Montparnasse (48 TGV ; 1070 minutes perdues)
- 17 : Incident caténaire sur la ligne à grande vitesse (30 TGV ; 300 minutes)
- 17 : Mesures fortes chaleurs entre Connerré et Le Mans (37 TGV ; 339 minutes)
- 18 : Défaillance matérielle sur la ligne à grande vitesse (39 TGV ; 1067 minutes perdues)
- 19 : Mesures fortes chaleurs entre Le Mans et Nantes (29 TGV ; 390 minutes perdues)"		1	0	1	0	0	0	1
2016-07	LYON PART DIEU	RENNES	"Ce mois-ci, cette ligne a été touchée par:
- 03 : Incident matériel sur la ligne à grande vitesse (27 TGV ; 695 minutes)
- 13 : Alarme incendie sur un TGV sur la ligne à grande vitesse (29 TGV ; 697 minutes)
- 17 : Incident caténaire sur la ligne à grande vitesse (30 TGV ; 300 minutes)
- 17 : Mesures fortes chaleurs entre Connerré et Le Mans (37 TGV ; 339 minutes)
- 18 : Défaillance matérielle sur la ligne à grande vitesse (39 TGV ; 1067 minutes perdues)
- 21 : Panne d’un train à Lyon St Exupéry (30 TGV ; 796 minutes)
- 29 : Rail cassé à Lyon Guillotière (49 TGV ; 913 minutes)"		1	0	1	0	0	0	1
2016-07	METZ	PARIS EST			0	0	0	0	0	0	0
